iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1365200	-6109.01	-8257.61	-77.4955	7.16704	2240.99	-22.0645
1365300	-6027.44	-8218.93	-65.7467	7.16704	2272.76	-22.691
1365400	-6034.88	-8225.46	-68.9889	7.16704	2274.96	-22.5589
1365500	-6037.37	-8206.69	-65.2152	7.16704	2250.78	-23.4166
1365600	-6015.33	-8248.99	-54.1643	7.16704	2303.08	-22.4208
1365700	-5985.65	-8228	-62.1703	7.16704	2319.04	-21.6912
1365800	-6040.17	-8257.21	-61.2899	7.16704	2294.5	-23.3293
1365900	-5998.8	-8230.39	-56.8284	7.16704	2303.91	-22.6605
1366000	-5943.62	-8186.46	-61.6253	7.16704	2319.71	-22.4087
1366100	-6012.32	-8244.27	-56.3259	7.16704	2303.43	-22.3159
1366200	-6013.88	-8251.92	-65.0841	7.16704	2321.03	-25.0732
1366300	-5976.84	-8199.41	-65.3008	7.16704	2305.36	-24.6601
1366400	-5987.6	-8196.38	-69.8613	7.16704	2296.8	-25.3177
1366500	-6003.54	-8211.33	-73.7721	7.16704	2299.58	-25.1823
1366600	-6007.44	-8217.67	-57.8865	7.16704	2284.07	-23.1235
1366700	-6075.92	-8257.34	-65.3699	7.16704	2262.59	-22.9744
1366800	-6050.41	-8257.95	-65.9846	7.16704	2290.89	-24.5322
1366900	-6057.56	-8251.27	-55.4652	7.16704	2266.36	-24.3492
1367000	-6050.56	-8257.04	-60.1741	7.16704	2284.4	-24.9177
1367100	-6013.67	-8216.75	-61.5381	7.16704	2284.03	-26.5824
1367200	-6053.05	-8271.56	-54.5995	7.16704	2292.54	-26.6013
1367300	-6063.02	-8276.34	-53.0432	7.16704	2287	-27.8018
1367400	-6075.55	-8271.51	-56.2449	7.16704	2273.26	-28.2258
1367500	-6054.22	-8265.98	-56.6893	7.16704	2290.7	-29.4171
1367600	-6089.29	-8277.57	-59.8641	7.16704	2269	-28.0266
1367700	-6114.67	-8295.21	-68.8178	7.16704	2270.58	-28.3895
1367800	-6094.91	-8280.07	-55.0933	7.16704	2259.06	-25.9801
1367900	-6132.95	-8291.21	-60.334	7.16704	2235.28	-23.8491
1368000	-6137.52	-8274.55	-64.5892	7.16704	2219.25	-24.7912
1368100	-6139.96	-8282.44	-50.1085	7.16704	2210.94	-25.5218
1368200	-6154.61	-8281.71	-50.1873	7.16704	2193.58	-23.462
1368300	-6145.43	-8299.07	-49.9773	7.16704	2222.71	-26.2633
1368400	-6135.43	-8270.17	-55.6875	7.16704	2210.73	-27.473
1368500	-6154.88	-8289.78	-66.6867	7.16704	2220.76	-26.3323
1368600	-6140.74	-8308.99	-62.3604	7.16704	2249.16	-25.7185
1368700	-6186.76	-8344.2	-59.5772	7.16704	2235.5	-25.659
1368800	-6120.69	-8276.23	-54.9278	7.16704	2228.74	-25.4332
1368900	-6181.67	-8312.49	-62.6706	7.16704	2211.06	-24.7345
1369000	-6143.74	-8251.04	-69.9924	7.16704	2195.07	-24.941
1369100	-6153.56	-8278.43	-65.1183	7.16704	2206.57	-23.7478
1369200	-6108.71	-8254.71	-64.9651	7.16704	2230.83	-27.0324
1369300	-6084.85	-8250.32	-63.0785	7.16704	2247.67	-26.2924
1369400	-6122.19	-8272.28	-57.5211	7.16704	2226.42	-25.9748
1369500	-6110.28	-8282.99	-60.6902	7.16704	2251.31	-25.0758
1369600	-6096.3	-8281.75	-62.7094	7.16704	2267.94	-26.9368
1369700	-6071.4	-8267.34	-63.5498	7.16704	2279.14	-26.8153
1369800	-6114.67	-8270.51	-63.3968	7.16704	2238.73	-26.6591
1369900	-6096.26	-8251.25	-65.8645	7.16704	2238.61	-24.9226
1370000	-6137.98	-8291.32	-73.399	7.16704	2244.34	-24.7714
1370100	-6104.5	-8262.6	-46.5683	7.16704	2223.31	-25.8074
1370200	-6061.68	-8251.34	-61.8284	7.16704	2269.07	-24.7523
1370300	-6074.29	-8277.72	-56.7905	7.16704	2279.56	-26.5029
1370400	-6079.34	-8286.1	-56.5555	7.16704	2282.98	-26.8329
1370500	-6094.5	-8267.21	-74.2308	7.16704	2264.92	-25.1441
1370600	-6036.36	-8212.99	-60.9605	7.16704	2254.95	-24.5294
1370700	-6131.16	-8258.26	-59.9392	7.16704	2203.76	-23.8847
1370800	-6121.94	-8278.95	-54.863	7.16704	2230.87	-26.1704
1370900	-6175.25	-8301.54	-57.7424	7.16704	2203.64	-26.7705
1371000	-6151.5	-8275.32	-60.9842	7.16704	2203.55	-25.9225
1371100	-6158.17	-8280.45	-56.2956	7.16704	2195.88	-24.4724
1371200	-6138.41	-8269.35	-53.4758	7.16704	2201.86	-24.6032
1371300	-6093.05	-8263.03	-46.7495	7.16704	2233.9	-24.336
1371400	-6139.18	-8278.07	-72.377	7.16704	2227.6	-23.4912
1371500	-6126.94	-8244.65	-55.7131	7.16704	2189.83	-23.5686
1371600	-6136.53	-8259.23	-52.9209	7.16704	2190.45	-21.9948
1371700	-6099.32	-8241.39	-64.7809	7.16704	2222.68	-22.992
1371800	-6054.62	-8234.31	-53.4716	7.16704	2248.1	-22.1049
1371900	-6076.48	-8219.16	-60.8556	7.16704	2218.26	-21.8915
1372000	-6022.84	-8229.29	-62.7829	7.16704	2287.03	-24.9669
1372100	-6033.11	-8219.39	-58.4246	7.16704	2261.04	-23.5033
1372200	-6060.49	-8252.98	-60.1125	7.16704	2272.38	-26.9424
1372300	-6060.98	-8250.41	-61.016	7.16704	2268.73	-25.444
1372400	-6111.14	-8262.47	-67.2512	7.16704	2235.41	-23.9984
1372500	-6120.7	-8275.02	-62.1283	7.16704	2231.87	-22.5902
1372600	-6098.11	-8225.84	-69.8637	7.16704	2213.56	-23.1369
1372700	-6075.8	-8196.41	-69.3754	7.16704	2205.29	-22.4683
1372800	-6125.56	-8261.56	-57.9023	7.16704	2209.94	-23.1993
1372900	-6162.04	-8271.04	-65.5951	7.16704	2190.39	-22.9522
1373000	-6081.9	-8237.56	-59.7854	7.16704	2230.67	-22.3962
1373100	-6095.06	-8241.65	-55.3549	7.16704	2216.66	-21.8716
1373200	-6122.54	-8261.51	-69.3759	7.16704	2223.43	-22.2476
1373300	-6018.78	-8192.38	-68.0792	7.16704	2261.05	-26.5346
1373400	-6040.4	-8207.53	-66.4084	7.16704	2252.17	-25.799
1373500	-6023.41	-8222.95	-54.9346	7.16704	2272.88	-25.5609
1373600	-6045.81	-8198.97	-58.4397	7.16704	2230.35	-25.9139
1373700	-6045.52	-8212.3	-66.2252	7.16704	2250.56	-24.7209
1373800	-6012.35	-8199.94	-60.6841	7.16704	2266.29	-25.1816
1373900	-6069.81	-8256.21	-52.2646	7.16704	2256.82	-25.3251
1374000	-6045.95	-8237.8	-52.7552	7.16704	2262.31	-24.8693
1374100	-6061.08	-8223.78	-61.2455	7.16704	2241.26	-24.4869
1374200	-6025.99	-8210.71	-59.34	7.16704	2259.72	-22.8251
1374300	-6012.66	-8191.07	-61.062	7.16704	2255.82	-23.5176
1374400	-6066.03	-8234.24	-56.4341	7.16704	2240.89	-23.4084
1374500	-6039.86	-8183.81	-55.0304	7.16704	2215.42	-23.5962
1374600	-6074.71	-8229.61	-62.6432	7.16704	2233.76	-23.3891
1374700	-6079.03	-8218.11	-61.4985	7.16704	2214.9	-21.4911
1374800	-6103.74	-8220.31	-56.8556	7.16704	2187.7	-21.4439
1374900	-6076.84	-8221.89	-56.7683	7.16704	2217.66	-23.0051
1375000	-6132.63	-8269.02	-62.8222	7.16704	2217.42	-25.3725
1375100	-6121.62	-8235.83	-54.8916	7.16704	2186.91	-24.976
1375200	-6105.08	-8261.81	-56.7685	7.16704	2230.8	-24.4692
1375300	-6061.4	-8235.77	-59.7507	7.16704	2253.79	-26.8425
1375400	-6073.75	-8260.41	-61.139	7.16704	2265.62	-24.9935
1375500	-6028.1	-8243.19	-51.9545	7.16704	2284.55	-24.6754
1375600	-6016.39	-8220.29	-58.7872	7.16704	2280.5	-24.9846
1375700	-6024.93	-8250.86	-57.4738	7.16704	2301.91	-25.6712
1375800	-5994.02	-8230.15	-59.5434	7.16704	2313.77	-25.2565
1375900	-6003.61	-8255.48	-55.5516	7.16704	2325.62	-25.3616
1376000	-5957.74	-8245.16	-52.4965	7.16704	2359.04	-26.2922
1376100	-5931.31	-8230.86	-65.2416	7.16704	2381.78	-24.1657
1376200	-5960.57	-8254.37	-56.6176	7.16704	2368.75	-25.5098
1376300	-5975.34	-8271.93	-62.8126	7.16704	2377.38	-25.1401
1376400	-5967.74	-8235.62	-54.9881	7.16704	2340.83	-25.1313
1376500	-6001.74	-8261.23	-62.2764	7.16704	2341.2	-26.6068
1376600	-5964.63	-8224.39	-67.6089	7.16704	2345.48	-25.2798
1376700	-5944.01	-8219.82	-64.2712	7.16704	2360.35	-27.4361
1376800	-5972.86	-8241.3	-52.8823	7.16704	2342.9	-28.7449
1376900	-5963.79	-8233.43	-55.7348	7.16704	2347	-28.7915
1377000	-6045.21	-8262.09	-59.9662	7.16704	2296.66	-26.9823
1377100	-6047.43	-8254.1	-50.0875	7.16704	2277.72	-28.1275
1377200	-5986.99	-8246.82	-58.0044	7.16704	2337.84	-27.1771
1377300	-6014.3	-8238.64	-52.2287	7.16704	2296.58	-27.1707
1377400	-6041.52	-8267.89	-67.1136	7.16704	2313.49	-27.1741
1377500	-6003.28	-8214.49	-68.3648	7.16704	2299.69	-27.2748
1377600	-6037.1	-8226.75	-55.7512	7.16704	2262.43	-24.2077
1377700	-5990.35	-8194.73	-56.1691	7.16704	2276.73	-23.3538
1377800	-6041.71	-8245.47	-51.493	7.16704	2271.74	-23.6603
1377900	-6031.06	-8265.55	-63.027	7.16704	2314.61	-24.253
1378000	-6004.8	-8231.19	-62.7442	7.16704	2305.99	-24.0242
1378100	-6056.42	-8234.52	-64.2217	7.16704	2257.76	-22.6043
1378200	-6068.37	-8246.28	-55.1552	7.16704	2249.66	-23.7619
1378300	-6067.23	-8260.98	-54.8051	7.16704	2265.3	-23.9175
1378400	-6086.36	-8247.6	-60.0113	7.16704	2236.41	-22.3278
1378500	-6037.31	-8211.91	-56.8276	7.16704	2247.62	-23.3549
1378600	-6078.65	-8241.7	-64.2879	7.16704	2242.07	-21.9004
1378700	-6027.64	-8199.65	-61.8321	7.16704	2250.42	-23.7327
1378800	-6024.89	-8209.01	-63.7906	7.16704	2263.85	-23.1041
1378900	-6069.27	-8220.45	-65.7543	7.16704	2233.09	-23.3185
1379000	-6062.72	-8203.93	-68.5138	7.16704	2226.34	-23.7788
1379100	-6073.54	-8190.59	-61.7237	7.16704	2193.94	-22.324
1379200	-6129.97	-8226.69	-64.2508	7.16704	2176.84	-23.0374
1379300	-6082.64	-8163.93	-71.8974	7.16704	2169.56	-23.5406
1379400	-6072.86	-8186.45	-69.8387	7.16704	2200.8	-24.537
1379500	-6088.15	-8195.8	-69.7167	7.16704	2194.26	-24.0654
1379600	-6121.03	-8223.69	-68.9468	7.16704	2187.07	-22.6261
1379700	-6115.76	-8209.42	-77.9467	7.16704	2187.68	-23.2416
1379800	-6083.66	-8203.84	-58.9451	7.16704	2194.76	-22.8005
1379900	-6074.09	-8197.52	-57.1299	7.16704	2196.55	-23.1617
1380000	-6121.5	-8210.51	-68.2352	7.16704	2171.76	-21.6765
1380100	-6106.94	-8195.44	-63.0607	7.16704	2167.16	-22.768
1380200	-6069.28	-8206.7	-58.4002	7.16704	2211.59	-22.9357
1380300	-6080.28	-8195.13	-67.0111	7.16704	2198.37	-23.6712
1380400	-6068.83	-8209.92	-59.3284	7.16704	2216.55	-23.3007
1380500	-6081.08	-8212.7	-66.8305	7.16704	2214.62	-23.3343
1380600	-6110.85	-8240.41	-63.5898	7.16704	2208.65	-22.6683
1380700	-6128.29	-8263.46	-59.2083	7.16704	2211.3	-24.0941
1380800	-6169.75	-8270.91	-61.2426	7.16704	2176.87	-21.6319
1380900	-6144.78	-8249.87	-58.348	7.16704	2178.78	-22.5134
1381000	-6093.03	-8222.71	-58.297	7.16704	2205.65	-24.8367
1381100	-6106.13	-8259.74	-52.1185	7.16704	2220.98	-22.4157
1381200	-6096.15	-8250.94	-61.1048	7.16704	2231.31	-22.5896
1381300	-6056.72	-8250.11	-47.3736	7.16704	2257.91	-24.319
1381400	-6009.22	-8229.8	-50.855	7.16704	2288.86	-24.5976
1381500	-6018.55	-8222.8	-59.7207	7.16704	2280.99	-24.1887
1381600	-6072.63	-8235.77	-65.7355	7.16704	2246.76	-25.0485
1381700	-6104.34	-8267.16	-62.1926	7.16704	2243.21	-25.3656
1381800	-6099.47	-8242.36	-60.8081	7.16704	2221.11	-24.573
1381900	-6074.27	-8221.93	-68.5196	7.16704	2233.84	-24.8305
1382000	-6085.58	-8259.19	-67.2996	7.16704	2257.3	-23.5521
1382100	-6061.02	-8253.57	-62.3362	7.16704	2270.66	-22.9424
1382200	-6096.65	-8285.62	-60.6017	7.16704	2266.44	-24.0342
1382300	-6060.68	-8230.84	-62.4572	7.16704	2248.88	-23.4233
1382400	-6071.17	-8249.97	-66.1096	7.16704	2261.65	-23.9073
1382500	-6051.55	-8230.71	-58.6894	7.16704	2253.06	-22.3748
1382600	-6013.34	-8232.85	-55.4449	7.16704	2288.2	-20.4147
1382700	-6021.07	-8236.57	-57.4313	7.16704	2288.34	-22.5719
1382800	-5969.9	-8233.76	-55.2693	7.16704	2335.94	-23.9847
1382900	-6030.57	-8258.8	-69.0987	7.16704	2313.83	-23.6622
1383000	-6015.94	-8238.69	-57.0357	7.16704	2296.39	-23.768
1383100	-5998.69	-8236.4	-56.0758	7.16704	2310.99	-24.3611
1383200	-5995.09	-8235.26	-60.986	7.16704	2318.71	-24.7251
1383300	-5984.01	-8207.81	-65.9614	7.16704	2307.44	-24.8365
1383400	-6075.37	-8261.76	-68.8764	7.16704	2272.21	-24.1156
1383500	-6092.49	-8294.58	-57.3574	7.16704	2275.48	-23.2053
1383600	-6114.94	-8270.8	-45.1532	7.16704	2216.97	-23.1233
1383700	-6084.9	-8240	-60.007	7.16704	2228.7	-20.7594
1383800	-6039.44	-8214.64	-62.248	7.16704	2252.39	-22.1167
1383900	-6020.66	-8233.4	-51.4692	7.16704	2279.8	-22.7597
1384000	-6078.16	-8266.42	-65.8293	7.16704	2271.6	-24.6758
1384100	-6062.66	-8245.34	-58.435	7.16704	2257.12	-23.169
1384200	-6106.25	-8279.8	-55.9053	7.16704	2245.28	-22.9927
1384300	-6062.23	-8249.82	-48.1573	7.16704	2251.92	-23.3345
1384400	-6058.27	-8252.85	-50.0963	7.16704	2258.01	-20.5017
1384500	-6102.52	-8284.69	-55.1869	7.16704	2252.85	-22.6496
1384600	-6097.09	-8273.56	-60.6721	7.16704	2254.33	-24.3503
1384700	-6069.37	-8252.55	-57.8657	7.16704	2257.74	-23.8615
1384800	-6083.68	-8274.81	-55.3405	7.16704	2264.53	-25.2208
1384900	-6081.07	-8275.62	-58.5037	7.16704	2271.75	-25.8567
1385000	-6098.32	-8256.1	-62.457	7.16704	2235.86	-22.7822
1385100	-6099.57	-8273.18	-64.5441	7.16704	2254.75	-23.7561
1385200	-6095.22	-8260.85	-61.8741	7.16704	2244.25	-23.9034
1385300	-6086.97	-8234.64	-53.9766	7.16704	2217.88	-23.3976
1385400	-6078.99	-8225.55	-57.7205	7.16704	2221.35	-24.2283
1385500	-6110.94	-8236.86	-58.425	7.16704	2199.59	-22.4087
1385600	-6095.42	-8238.76	-61.1711	7.16704	2221.03	-23.6784
1385700	-6095.8	-8235.97	-62.42	7.16704	2218.73	-23.2933
1385800	-6107.52	-8240.81	-71.3218	7.16704	2221.83	-24.3929
1385900	-6104.3	-8259.68	-51.0532	7.16704	2222.3	-23.0428
1386000	-6136.5	-8281.63	-60.1677	7.16704	2225.3	-27.1704
1386100	-6163.08	-8321.87	-60.1531	7.16704	2238.46	-26.682
1386200	-6139.77	-8272.99	-66.0033	7.16704	2217.34	-25.2822
1386300	-6081.55	-8262.83	-66.2921	7.16704	2266.01	-25.6081
1386400	-6121.92	-8243.61	-65.3365	7.16704	2203.3	-23.4396
1386500	-6078.96	-8212.52	-62.3338	7.16704	2212.55	-23.8157
1386600	-6113.13	-8226.45	-63.568	7.16704	2194.29	-24.5743
1386700	-6122.46	-8219.2	-58.8569	7.16704	2173.53	-25.0983
1386800	-6112.19	-8251.93	-59.9278	7.16704	2218.89	-26.3839
1386900	-6108.92	-8243.92	-62.4087	7.16704	2214.76	-24.5174
1387000	-6120.84	-8253.39	-63.17	7.16704	2213.33	-24.7702
1387100	-6069.75	-8221.23	-60.4762	7.16704	2228.71	-23.9164
1387200	-6104.37	-8261.61	-71.4915	7.16704	2246.25	-24.6841
1387300	-6003.19	-8206.62	-46.3806	7.16704	2267.35	-24.7093
1387400	-6033.46	-8215.51	-58.8451	7.16704	2258.66	-24.929
1387500	-6050.38	-8232.93	-64.1069	7.16704	2262.72	-23.2327
1387600	-6009.12	-8244.74	-64.447	7.16704	2316.63	-23.7305
1387700	-5964.52	-8192.59	-61.9911	7.16704	2305.56	-22.6745
1387800	-6028.78	-8250.8	-67.1357	7.16704	2304.83	-22.8448
1387900	-6031.59	-8254.65	-58.0495	7.16704	2297.49	-23.546
1388000	-6042.29	-8240.22	-68.696	7.16704	2282.88	-23.4217
1388100	-6100.11	-8285.84	-59.2232	7.16704	2260.46	-22.6736
1388200	-6057.77	-8253.67	-56.337	7.16704	2267.26	-22.1805
1388300	-6084.6	-8282.66	-60.3406	7.16704	2275.66	-24.428
1388400	-6063.17	-8263.98	-58.7443	7.16704	2275.38	-22.9923
1388500	-6032.61	-8235.88	-60.7252	7.16704	2280.6	-23.7717
1388600	-6016.23	-8234.83	-60.5193	7.16704	2293.52	-21.5716
1388700	-6062.04	-8249.84	-60.3065	7.16704	2264.22	-23.2802
1388800	-6049.69	-8226.36	-58.2347	7.16704	2249.69	-21.9495
1388900	-6038.18	-8217.42	-56.2067	7.16704	2251.06	-22.7867
1389000	-6088.01	-8256.8	-79.4337	7.16704	2263.44	-22.3874
1389100	-6059.89	-8192.84	-67.2278	7.16704	2215.51	-22.4979
1389200	-6036.99	-8234	-53.6359	7.16704	2267.16	-23.6762
1389300	-6036.83	-8215.12	-54.2968	7.16704	2248.67	-23.2541
1389400	-6112.13	-8243.37	-59.6578	7.16704	2206.48	-22.7463
1389500	-6098.47	-8242.59	-54.6728	7.16704	2214.21	-22.5835
1389600	-6092.77	-8256.17	-67.955	7.16704	2245.61	-21.4262
1389700	-6078.72	-8226.16	-68.2269	7.16704	2229.86	-21.3561
1389800	-6062.97	-8206.92	-61.8547	7.16704	2220.84	-22.2061
1389900	-6036.98	-8228.85	-61.8448	7.16704	2269.37	-22.8195
1390000	-6003.54	-8171.61	-72.2708	7.16704	2254.04	-20.864
1390100	-6002.13	-8172.04	-71.7529	7.16704	2256.51	-22.0141
1390200	-5991.05	-8201.94	-64.1143	7.16704	2288.73	-20.8913
1390300	-6009.84	-8228.09	-59.195	7.16704	2291.87	-21.5952
1390400	-6081.59	-8274.37	-62.1844	7.16704	2271.91	-24.1085
1390500	-6048.85	-8248.4	-52.6175	7.16704	2268.04	-23.0301
1390600	-6022.41	-8238.2	-50.3897	7.16704	2281.45	-22.4362
1390700	-6024.89	-8211.49	-51.513	7.16704	2252.74	-21.7973
1390800	-6041.95	-8243.65	-59.3068	7.16704	2275.9	-22.0569
1390900	-6044.65	-8218.8	-58.9851	7.16704	2247.22	-21.2451
1391000	-6039	-8232.24	-59.944	7.16704	2269.02	-23.0098
1391100	-6076.58	-8251.95	-58.449	7.16704	2249.74	-23.0962
1391200	-6056.68	-8207.6	-69.5669	7.16704	2236.43	-23.1097
1391300	-6053.48	-8221.28	-61.9409	7.16704	2246.51	-23.9394
1391400	-6073.85	-8239.42	-71.2573	7.16704	2253.65	-23.9909
1391500	-6111.94	-8262.54	-63.2169	7.16704	2229.96	-23.3116
1391600	-6093.1	-8220.65	-71.24	7.16704	2213.53	-21.9076
1391700	-6058.99	-8203.38	-58.4266	7.16704	2217.92	-22.2672
1391800	-6010.51	-8166.67	-66.0724	7.16704	2235.14	-20.0806
1391900	-5991.34	-8185.06	-55.8293	7.16704	2263.51	-21.1198
1392000	-6071.33	-8232.77	-70.3525	7.16704	2245.81	-21.1781
1392100	-6111.84	-8245.82	-70.1977	7.16704	2216.78	-19.7798
1392200	-6070.76	-8201.36	-65.093	7.16704	2209.71	-21.1804
1392300	-6094.62	-8233.51	-70.8059	7.16704	2224.31	-21.7873
1392400	-6100.78	-8251.37	-68.8522	7.16704	2235.52	-23.2453
1392500	-6056.67	-8250.61	-55.6841	7.16704	2265.47	-23.0161
1392600	-6082.32	-8250.17	-65.4517	7.16704	2249.78	-23.6463
1392700	-6057.07	-8262.75	-56.5645	7.16704	2278.76	-23.6866
1392800	-6027.84	-8255.81	-46.9193	7.16704	2293.12	-25.4021
1392900	-5972.94	-8186.92	-54.9374	7.16704	2286.07	-24.3134
1393000	-6024.46	-8214.23	-67.3763	7.16704	2272.09	-22.1155
1393100	-6013.09	-8230.2	-63.8975	7.16704	2296.07	-22.2351
1393200	-5975.9	-8194.02	-63.1606	7.16704	2294.97	-20.856
1393300	-5927.35	-8197.4	-53.5603	7.16704	2339.45	-23.0039
1393400	-5975.08	-8215.86	-50.0652	7.16704	2306.55	-22.8683
1393500	-5949.87	-8202.63	-63.1909	7.16704	2330.44	-21.6599
1393600	-5941.4	-8197.93	-54.4398	7.16704	2328.36	-24.553
1393700	-5958.1	-8194.96	-69.7831	7.16704	2322.39	-22.918
1393800	-5951.31	-8190.2	-66.4985	7.16704	2321.42	-23.1981
1393900	-5977.43	-8172.63	-56.3304	7.16704	2266.17	-21.8121
1394000	-6039.56	-8210.35	-67.1331	7.16704	2252.26	-21.5007
1394100	-6023.55	-8199.15	-53.9496	7.16704	2242.23	-19.8451
1394200	-6003.65	-8210.26	-56.8251	7.16704	2277.8	-21.5385
1394300	-5979.4	-8196.49	-63.5805	7.16704	2294.39	-20.8823
1394400	-6029.21	-8230.55	-55.5559	7.16704	2272.61	-22.8895
1394500	-6004.04	-8192.99	-71.128	7.16704	2276.03	-23.1124
1394600	-6043.01	-8250.68	-58.2319	7.16704	2283.85	-25.1202
1394700	-5945.52	-8211.08	-71.208	7.16704	2352.39	-22.7854
1394800	-5942.13	-8193.56	-64.4569	7.16704	2333.69	-24.976
1394900	-6044.24	-8257.24	-66.3369	7.16704	2295.73	-23.5634
1395000	-6028.39	-8269.18	-57.351	7.16704	2316.08	-25.1041
1395100	-6055.62	-8228.31	-66.0811	7.16704	2254.22	-22.623
1395200	-6036.81	-8236.12	-58.8251	7.16704	2274.96	-23.9881
1395300	-6058.68	-8268.97	-49.0491	7.16704	2277.37	-25.2068
1395400	-6071.48	-8259.03	-55.9227	7.16704	2260.31	-23.9995
1395500	-6110.56	-8273.39	-59.7957	7.16704	2240.25	-24.7904
1395600	-6040.64	-8221.16	-59.8126	7.16704	2257.79	-24.6205
1395700	-6091.34	-8263.05	-59.7584	7.16704	2249.92	-25.6095
1395800	-6071.34	-8241.25	-61.3149	7.16704	2247.77	-23.7112
1395900	-6043.88	-8234.42	-57.4277	7.16704	2263.96	-23.1561
1396000	-6084.86	-8248.46	-70.1315	7.16704	2249.56	-22.989
1396100	-6032.73	-8221.22	-57.1498	7.16704	2262.4	-23.9318
1396200	-6028.83	-8211.78	-61.354	7.16704	2261.33	-24.2019
1396300	-6058.59	-8217.31	-57.0839	7.16704	2232.2	-23.5626
1396400	-6071.88	-8224.07	-58.4688	7.16704	2226.2	-22.7061
1396500	-6096.41	-8249.58	-68.5947	7.16704	2239.12	-24.521
1396600	-6072.99	-8234.51	-57.5397	7.16704	2235.17	-23.2785
1396700	-6006.75	-8202.7	-52.9893	7.16704	2267.88	-26.1127
1396800	-6020.81	-8194.59	-57.3209	7.16704	2248.42	-24.4794
1396900	-6068.68	-8213.94	-61.08	7.16704	2222.15	-22.9761
1397000	-6090.64	-8250.03	-54.2824	7.16704	2230.29	-23.7775
1397100	-6125.5	-8225.49	-57.6014	7.16704	2173.62	-23.1875
1397200	-6071.83	-8197.62	-61.2638	7.16704	2204.03	-24.1441
1397300	-6133.09	-8225.22	-66.2212	7.16704	2175.35	-24.1623
1397400	-6148.29	-8253.76	-69.9929	7.16704	2193.22	-24.9252
1397500	-6144.71	-8263.39	-59.7372	7.16704	2198	-26.7512
1397600	-6153.28	-8270.7	-59.5219	7.16704	2195.34	-25.5655
1397700	-6133.19	-8223.2	-58.953	7.16704	2166.73	-24.9374
1397800	-6149.78	-8240.95	-66.2187	7.16704	2175.34	-25.1214
1397900	-6148.18	-8240.84	-60.0353	7.16704	2171.15	-25.623
1398000	-6158.46	-8256.92	-62.7222	7.16704	2179.56	-25.5417
1398100	-6117	-8212.42	-58.9185	7.16704	2171.72	-24.5478
1398200	-6128.39	-8250.76	-55.1549	7.16704	2193.61	-23.2472
1398300	-6093.55	-8242.77	-56.8031	7.16704	2221.8	-22.9308
1398400	-6136.09	-8219.62	-61.3274	7.16704	2159.85	-22.1592
1398500	-6092.88	-8205.46	-48.3889	7.16704	2176.22	-22.4168
1398600	-6178.16	-8284.8	-53.7781	7.16704	2178.65	-25.3901
1398700	-6144.64	-8242.7	-53.083	7.16704	2167.74	-23.7657
1398800	-6124.89	-8262.25	-56.4899	7.16704	2210.09	-23.4104
1398900	-6110.62	-8235.45	-59.9037	7.16704	2202.49	-24.9342
1399000	-6153.26	-8319.2	-58.3344	7.16704	2243.39	-26.2793
1399100	-6105.4	-8272.89	-56.9093	7.16704	2242.11	-24.8868
1399200	-6115.25	-8269.58	-61.8081	7.16704	2235.21	-26.2436
1399300	-6096.66	-8286.23	-65.1059	7.16704	2272.63	-25.1163
1399400	-6097.78	-8265.86	-64.0351	7.16704	2247.23	-22.2857
1399500	-6070.36	-8230.32	-58.9017	7.16704	2235.46	-23.7616
1399600	-6070.25	-8259.02	-55.6733	7.16704	2259.92	-22.6485
1399700	-6048.68	-8235.83	-52.2884	7.16704	2255.36	-23.0845
1399800	-6015.15	-8223.24	-57.4865	7.16704	2280.8	-22.3906
1399900	-5972.1	-8215.21	-54.8621	7.16704	2312.78	-21.9703
1400000	-5990.97	-8225.12	-53.7271	7.16704	2301.91	-21.2019
1400100	-6018.94	-8249.58	-54.3168	7.16704	2301.26	-23.471
1400200	-5979.89	-8212.75	-45.6008	7.16704	2294.01	-22.721
1400300	-5963.84	-8231.49	-55.5366	7.16704	2337.14	-21.1234
1400400	-6000.92	-8255.99	-63.693	7.16704	2334.41	-22.8106
1400500	-5982.98	-8215.16	-71.5352	7.16704	2317.76	-21.2162
1400600	-6014.43	-8235.59	-64.2549	7.16704	2300.73	-22.4862
1400700	-5971.26	-8209.02	-59.9554	7.16704	2312.85	-22.3007
1400800	-6002.01	-8208.34	-64.5603	7.16704	2284.69	-20.9633
1400900	-5978.36	-8200.5	-49.2439	7.16704	2286.14	-21.9154
1401000	-5978.57	-8213.84	-55.3094	7.16704	2304.64	-21.2262
1401100	-6010.91	-8219.02	-59.4206	7.16704	2282.15	-21.7946
1401200	-6032.4	-8228.87	-60.1086	7.16704	2271.69	-22.2873
1401300	-6034.92	-8220	-59.6294	7.16704	2259.9	-22.3509
1401400	-6081	-8257.21	-56.0445	7.16704	2248.98	-23.8877
1401500	-6044.54	-8222.37	-62.6033	7.16704	2254.55	-21.2841
1401600	-6005.04	-8158.85	-59.5251	7.16704	2227.06	-20.8973
1401700	-5999.99	-8164.39	-55.6916	7.16704	2232.36	-19.4331
1401800	-6010.12	-8205.04	-48.2798	7.16704	2257.14	-21.1061
1401900	-6069.67	-8221.57	-68.6103	7.16704	2234.81	-21.4633
1402000	-6060.95	-8196.77	-62.1219	7.16704	2211.57	-20.7999
