"study_code","fst","lon1","lat1","lon2","lat2","site_id1","site_id2","distance_km"
"SACO-4",0.319507141050237,-116.515,44.934,-117.399,45.293,30,8,80.1231251750508
"SACO-4",0.329141012451068,-116.456,45.008,-117.399,45.293,31,8,80.5437101644236
"SACO-4",0.313550280183793,-116.404,44.852,-117.399,45.293,32,8,92.3498841555643
"SACO-4",0.521888536716431,-117.584,45.334,-117.308,45.248,10,9,23.6398806043638
"SACO-4",0.526238846607809,-117.684,45.255,-117.308,45.248,11,9,29.4768274069209
"SACO-4",0.543050726232523,-117.356,45.214,-117.308,45.248,12,9,5.33719887528147
"SACO-4",0.657941099247874,-118.17,44.995,-117.308,45.248,13,9,73.3315318925738
"SACO-4",0.659668675293562,-118.236,44.988,-117.308,45.248,14,9,78.431730053314
"SACO-4",0.562315816382527,-118.197,44.972,-117.308,45.248,15,9,76.3015468443367
"SACO-4",0.427244000154918,-116.959,45.178,-117.308,45.248,16,9,28.4567933099137
"SACO-4",0.501499010258493,-116.77,44.992,-117.308,45.248,17,9,50.9705065822133
"SACO-4",0.548988423631244,-116.748,44.97,-117.308,45.248,18,9,53.789959124469
"SACO-4",0.48722567221793,-116.809,44.864,-117.308,45.248,19,9,58.0262785492606
"SACO-4",0.48901972705442,-116.875,44.919,-117.308,45.248,20,9,49.9960865660731
"SACO-4",0.606190232985726,-116.937,44.981,-117.308,45.248,21,9,41.6272116306134
"SACO-4",0.621516564246829,-116.817,44.903,-117.308,45.248,22,9,54.4494564837862
"SACO-4",0.600663765464518,-116.891,44.833,-117.308,45.248,23,9,56.6576700073829
"SACO-4",0.590518224840088,-116.932,44.97,-117.308,45.248,24,9,42.7823792133858
"SACO-4",0.751982579955238,-116.773,44.848,-117.308,45.248,25,9,61.2631387606395
"SACO-4",0.457829793280451,-116.342,44.886,-117.308,45.248,26,9,85.9772146268757
"SACO-4",0.573652533388395,-114.849,45.071,-117.308,45.248,27,9,194.015379060941
"SACO-4",0.539986931012605,-114.744,44.353,-117.308,45.248,28,9,225.691109739953
"SACO-4",0.665926537339888,-116.548,45.015,-117.308,45.248,29,9,65.0776101948597
"SACO-4",0.668546481099289,-116.515,44.934,-117.308,45.248,30,9,71.4542867953885
"SACO-4",0.708344977725005,-116.456,45.008,-117.308,45.248,31,9,72.0508770770354
"SACO-4",0.609322246944246,-116.404,44.852,-117.308,45.248,32,9,83.6527343633561
"SACO-4",0.241520555562878,-117.684,45.255,-117.584,45.334,11,10,11.7754750473837
"SACO-4",0.355898965996547,-117.356,45.214,-117.584,45.334,12,10,22.303756730024
"SACO-4",0.378671985559133,-118.17,44.995,-117.584,45.334,13,10,59.4940282998254
"SACO-4",0.415380959213027,-118.236,44.988,-117.584,45.334,14,10,64.0517428591207
"SACO-4",0.232611008558445,-118.197,44.972,-117.584,45.334,15,10,62.7669858490072
"SACO-4",0.18276251834697,-116.959,45.178,-117.584,45.334,16,10,51.9638787927112
"SACO-4",0.248134207730329,-116.77,44.992,-117.584,45.334,17,10,74.3736063094406
"SACO-4",0.290928255335618,-116.748,44.97,-117.584,45.334,18,10,77.1310005197613
"SACO-4",0.277899823082067,-116.809,44.864,-117.584,45.334,19,10,80.2864120100228
"SACO-4",0.265674745313183,-116.875,44.919,-117.584,45.334,20,10,72.3533578254549
"SACO-4",0.415507756412369,-116.937,44.981,-117.584,45.334,21,10,64.214947777357
"SACO-4",0.3924427203439,-116.817,44.903,-117.584,45.334,22,10,77.0183701163454
"SACO-4",0.384368284632721,-116.891,44.833,-117.584,45.334,23,10,77.9568746893514
"SACO-4",0.336469098228103,-116.932,44.97,-117.584,45.334,24,10,65.282615908225
"SACO-4",0.581687165519493,-116.773,44.848,-117.584,45.334,25,10,83.600954753211
"SACO-4",0.216963575168437,-116.342,44.886,-117.584,45.334,26,10,109.580095884526
"SACO-4",0.403777441196684,-114.849,45.071,-117.584,45.334,27,10,216.500325184186
"SACO-4",0.455264536382937,-114.744,44.353,-117.584,45.334,28,10,249.325485261285
"SACO-4",0.416795238074289,-116.548,45.015,-117.584,45.334,29,10,88.7159295942542
"SACO-4",0.440388126095257,-116.515,44.934,-117.584,45.334,30,10,95.0260558847804
"SACO-4",0.488967231732218,-116.456,45.008,-117.584,45.334,31,10,95.6734789627169
"SACO-4",0.436692717092869,-116.404,44.852,-117.584,45.334,32,10,107.135116011395
"SACO-4",0.283486610726822,-117.356,45.214,-117.684,45.255,12,11,26.1144712968385
"SACO-4",0.382381039881209,-118.17,44.995,-117.684,45.255,13,11,47.9038094868135
"SACO-4",0.418727192255973,-118.236,44.988,-117.684,45.255,14,11,52.5674586682682
"SACO-4",0.254871531149416,-118.197,44.972,-117.684,45.255,15,11,51.1525676291028
"SACO-4",0.157469735197409,-116.959,45.178,-117.684,45.255,16,11,57.4944921223813
"SACO-4",0.238323635912272,-116.77,44.992,-117.684,45.255,17,11,77.5297663113926
"SACO-4",0.297769000124632,-116.748,44.97,-117.684,45.255,18,11,80.0838562289627
"SACO-4",0.226548935874949,-116.809,44.864,-117.684,45.255,19,11,81.4147219442861
"SACO-4",0.244552896310066,-116.875,44.919,-117.684,45.255,20,11,73.7684825278709
"SACO-4",0.41540557523832,-116.937,44.981,-117.684,45.255,21,11,66.1323211089585
"SACO-4",0.382762955497467,-116.817,44.903,-117.684,45.255,22,11,78.6126661143303
"SACO-4",0.296653515153202,-116.891,44.833,-117.684,45.255,23,11,78.0838885247222
"SACO-4",0.24363198429861,-116.932,44.97,-117.684,45.255,24,11,67.0566910342482
"SACO-4",0.546673494865787,-116.773,44.848,-117.684,45.255,25,11,84.7675938500509
"SACO-4",0.178539546055106,-116.342,44.886,-117.684,45.255,26,11,113.217665520571
"SACO-4",0.370902416906294,-114.849,45.071,-117.684,45.255,27,11,223.449576364262
"SACO-4",0.455650329513878,-114.744,44.353,-117.684,45.255,28,11,252.970749899087
"SACO-4",0.42203954371294,-116.548,45.015,-117.684,45.255,29,11,93.1227962119291
"SACO-4",0.400402191879676,-116.515,44.934,-117.684,45.255,30,11,98.569532225144
"SACO-4",0.460059363158123,-116.456,45.008,-117.684,45.255,31,11,100.281557207422
"SACO-4",0.399538701895524,-116.404,44.852,-117.684,45.255,32,11,110.203405218646
"SACO-4",0.477811783617375,-118.17,44.995,-117.356,45.214,13,12,68.4452948897485
"SACO-4",0.489859930709429,-118.236,44.988,-117.356,45.214,14,12,73.580843410122
"SACO-4",0.351532446794099,-118.197,44.972,-117.356,45.214,15,12,71.370570423184
"SACO-4",0.218973568670748,-116.959,45.178,-117.356,45.214,16,12,31.3994339780661
"SACO-4",0.311960684568107,-116.77,44.992,-117.356,45.214,17,12,52.2565364088514
"SACO-4",0.382425680024131,-116.748,44.97,-117.356,45.214,18,12,54.9621251783772
"SACO-4",0.309293995957437,-116.809,44.864,-117.356,45.214,19,12,58.0462998309657
"SACO-4",0.337211295709947,-116.875,44.919,-117.356,45.214,20,12,50.0858058591786
"SACO-4",0.484248422277082,-116.937,44.981,-117.356,45.214,21,12,41.9144224388781
"SACO-4",0.487412925260288,-116.817,44.903,-117.356,45.214,22,12,54.7260598816303
"SACO-4",0.439297288961687,-116.891,44.833,-117.356,45.214,23,12,56.0129462113326
"SACO-4",0.390136151487495,-116.932,44.97,-117.356,45.214,24,12,42.9893021324216
"SACO-4",0.663403521022842,-116.773,44.848,-117.356,45.214,25,12,61.3484083608261
"SACO-4",0.258975791143408,-116.342,44.886,-117.356,45.214,26,12,87.7076370878254
"SACO-4",0.398580672527633,-114.849,45.071,-117.356,45.214,27,12,197.481053346728
"SACO-4",0.464869634530137,-114.744,44.353,-117.356,45.214,28,12,227.533920419471
"SACO-4",0.526465399627546,-116.548,45.015,-117.356,45.214,29,12,67.2285214510488
"SACO-4",0.507297583454897,-116.515,44.934,-117.356,45.214,30,12,73.092162612662
"SACO-4",0.580863961595934,-116.456,45.008,-117.356,45.214,31,12,74.3311563037463
"SACO-4",0.497551590951237,-116.404,44.852,-117.356,45.214,32,12,85.0456693394054
"SACO-4",0.557439610909203,-118.236,44.988,-118.17,44.995,14,13,5.25405130073698
"SACO-4",0.313269513874509,-118.197,44.972,-118.17,44.995,15,13,3.32789410870524
"SACO-4",0.340273879679175,-116.959,45.178,-118.17,44.995,16,13,97.3341965093533
