"Data_source","Contributor_GenDivRange","Spec_id.x","Study_id","Spec_Latin_GenDivRange","Life_form","DOI_study","DOI_data","Spec_Latin_publication","Marker_type","N_pops","N_loci","GBIF_id","Spec_Latin_GBIF","Genus_GBIF","Family_GBIF","Order_GBIF","Class_GBIF","Phylum_GBIF","EOL_id","Spec_common_EOL","BIOME","Habitat_fishbase","Habitat_breeding","Habitat_adulthood","GBIF_doi","Spec_id.y","Pop_id","Spec_Latin_sub","Geog_1","Geog_2","Geog_3","Geog_4","Geog_5","Geog_6","Latitude","Longitude","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","min_dist_to_flowline","snapped_lon","snapped_lat"
"MacroPopGen","NA","PEFL","PEFL-6","Perca flavescens","Fishes","10.1111/mec.12044",NA,"Perca flavescens","SSR",10,15,2382004,"Perca flavescens (Mitchill; 1814)","Perca","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/46580127","Yellow Perch","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  benthopelagic ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.h85v2a","PEFL","PEFL-6-4",NA,"United States of America","Fairport",NA,NA,NA,NA,41.8058,-81.4178,20,6.13,NA,NA,NA,NA,NA,NA,0.51,0.499,NA,NA,NA,NA,"diploid",NA,NA,NA
"MacroPopGen","NA","PEFL","PEFL-6","Perca flavescens","Fishes","10.1111/mec.12044",NA,"Perca flavescens","SSR",10,15,2382004,"Perca flavescens (Mitchill; 1814)","Perca","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/46580127","Yellow Perch","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  benthopelagic ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.h85v2a","PEFL","PEFL-6-5",NA,"United States of America","Hudson R.",NA,NA,NA,NA,43.2424,-73.7875,16,7.2,NA,NA,NA,NA,NA,NA,0.592,0.678,NA,NA,NA,NA,"diploid",9.8722176746483,-73.7875939472211,43.2423434823187
"MacroPopGen","NA","PEFL","PEFL-6","Perca flavescens","Fishes","10.1111/mec.12044",NA,"Perca flavescens","SSR",10,15,2382004,"Perca flavescens (Mitchill; 1814)","Perca","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/46580127","Yellow Perch","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  benthopelagic ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.h85v2a","PEFL","PEFL-6-7",NA,"United States of America","Scuppernong River",NA,NA,NA,NA,35.9327,-76.2982,32,9.33,NA,NA,NA,NA,NA,NA,0.623,0.675,NA,NA,NA,NA,"diploid",50.5908997802593,-76.2980835415762,35.9331421212469
"MacroPopGen","NA","PEFL","PEFL-6","Perca flavescens","Fishes","10.1111/mec.12044",NA,"Perca flavescens","SSR",10,15,2382004,"Perca flavescens (Mitchill; 1814)","Perca","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/46580127","Yellow Perch","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  benthopelagic ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.h85v2a","PEFL","PEFL-6-8",NA,"United States of America","Sebasticook River",NA,NA,NA,NA,44.7872,-69.3814,17,6.2,NA,NA,NA,NA,NA,NA,0.502,0.633,NA,NA,NA,NA,"diploid",7.66124399201815,-69.3814932038623,44.7872190322172
"MacroPopGen","NA","PEFL","PEFL-6","Perca flavescens","Fishes","10.1111/mec.12044",NA,"Perca flavescens","SSR",10,15,2382004,"Perca flavescens (Mitchill; 1814)","Perca","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/46580127","Yellow Perch","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  benthopelagic ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.h85v2a","PEFL","PEFL-6-9",NA,"United States of America","St. Johns River",NA,NA,NA,NA,47.3192,-68.2015,32,9.73,NA,NA,NA,NA,NA,NA,0.391,0.624,NA,NA,NA,NA,"diploid",230.356561810321,-68.1994811504826,47.317646256091
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-1",NA,"United States of America","Goose River",NA,NA,NA,NA,37.22,-79.555,8,3.1,NA,NA,NA,NA,NA,NA,0.448,0.532,NA,NA,NA,NA,"diploid",307.497555214422,-79.5515880871461,37.2206058237505
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-2",NA,"United States of America","Lower Smith River",NA,NA,NA,NA,36.71,-79.928,47,4.5,NA,NA,NA,NA,NA,NA,0.645,0.676,NA,NA,NA,NA,"diploid",37.0574950484289,-79.9275818902924,36.709982191157
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-3",NA,"United States of America","Nottoway River",NA,NA,NA,NA,36.945,-77.565,57,5.15,NA,NA,NA,NA,NA,NA,0.687,0.695,NA,NA,NA,NA,"diploid",687.1415980812,-77.5655898684374,36.9511150412649
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-4",NA,"United States of America","Otter River",NA,NA,NA,NA,37.284,-79.378,96,3.14,NA,NA,NA,NA,NA,NA,0.569,0.554,NA,NA,NA,NA,"diploid",507.728936457463,-79.3726377033786,37.2823070431997
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-5",NA,"United States of America","Pigg River",NA,NA,NA,NA,36.95,-79.81,92,4.8,NA,NA,NA,NA,NA,NA,0.607,0.639,NA,NA,NA,NA,"diploid",585.770538990154,-79.8056161474928,36.9460735577313
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-6",NA,"United States of America","Roanoke River",NA,NA,NA,NA,37.25642857,-80.05214286,183,8.308,NA,NA,NA,NA,NA,NA,0.805,0.832,NA,NA,NA,NA,"diploid",502.007207945386,-80.0469530386489,37.2545546116478
"MacroPopGen","NA","PERE","PERE-1","Percina rex","Fishes","10.1111/fwb.12190",NA,"Percina rex","SSR",7,11,2382044,"Percina rex (Jordan & Evermann; 1889)","Percina","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/207990","Roanoke Logperch","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.px4f6b","PERE","PERE-1-7",NA,"United States of America","Upper Smith River",NA,NA,NA,NA,36.825,-80.175,42,6.8,NA,NA,NA,NA,NA,NA,0.779,0.802,NA,NA,NA,NA,"diploid",88.6689464111135,-80.1750692514993,36.8257895188948
"MacroPopGen","NA","POSP","POSP-1","Polyodon spathula","Fishes","10.1577/t07-078.1",NA,"Polyodon spathula","SSR",8,5,5212833,"Polyodon spathula (Walbaum; 1792)","Polyodon","Polyodontidae","Acipenseriformes",NA,"Chordata","https://eol.org/pages/208600","Mississippi Paddlefish","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; potamodromous   ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.2p7qmv","POSP","POSP-1-1",NA,"United States of America","Arkansas River",NA,NA,NA,NA,35.44827453,-94.066863,47,NA,NA,NA,NA,NA,NA,NA,0.665,0.707,NA,NA,NA,NA,"diploid",39.3196219008717,-94.0666850334606,35.4479537103445
"MacroPopGen","NA","POSP","POSP-1","Polyodon spathula","Fishes","10.1577/t07-078.1",NA,"Polyodon spathula","SSR",8,5,5212833,"Polyodon spathula (Walbaum; 1792)","Polyodon","Polyodontidae","Acipenseriformes",NA,"Chordata","https://eol.org/pages/208600","Mississippi Paddlefish","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; potamodromous   ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.2p7qmv","POSP","POSP-1-4",NA,"United States of America","Missouri River",NA,NA,NA,NA,46.15964276,-100.6176663,47,NA,NA,NA,NA,NA,NA,NA,0.743,0.738,NA,NA,NA,NA,"diploid",509.725722917894,-100.613240410519,46.1630455219406
"MacroPopGen","NA","POSP","POSP-1","Polyodon spathula","Fishes","10.1577/t07-078.1",NA,"Polyodon spathula","SSR",8,5,5212833,"Polyodon spathula (Walbaum; 1792)","Polyodon","Polyodontidae","Acipenseriformes",NA,"Chordata","https://eol.org/pages/208600","Mississippi Paddlefish","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; potamodromous   ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.2p7qmv","POSP","POSP-1-5",NA,"United States of America","Red River (LA) + Red River (OK) + Big Muddy River + Tennessee River",NA,NA,NA,NA,31.878356,-93.116898,161,NA,NA,NA,NA,NA,NA,NA,0.694,0.716,NA,NA,NA,NA,"diploid",81.9992245222383,-93.1177419885061,31.878175333366
"MacroPopGen","NA","POSP","POSP-1","Polyodon spathula","Fishes","10.1577/t07-078.1",NA,"Polyodon spathula","SSR",8,5,5212833,"Polyodon spathula (Walbaum; 1792)","Polyodon","Polyodontidae","Acipenseriformes",NA,"Chordata","https://eol.org/pages/208600","Mississippi Paddlefish","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; potamodromous   ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.2p7qmv","POSP","POSP-1-6",NA,"United States of America","Tombigbee River",NA,NA,NA,NA,31.45114043,-87.91589396,47,NA,NA,NA,NA,NA,NA,NA,0.602,0.59,NA,NA,NA,NA,"diploid",58.9719297833941,-87.9152733931786,31.4510954234568
"MacroPopGen","NA","POSP","POSP-1","Polyodon spathula","Fishes","10.1577/t07-078.1",NA,"Polyodon spathula","SSR",8,5,5212833,"Polyodon spathula (Walbaum; 1792)","Polyodon","Polyodontidae","Acipenseriformes",NA,"Chordata","https://eol.org/pages/208600","Mississippi Paddlefish","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; potamodromous   ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.2p7qmv","POSP","POSP-1-8",NA,"United States of America","White River + Ohio River",NA,NA,NA,NA,37.103685,-89.126003,45,NA,NA,NA,NA,NA,NA,NA,0.67,0.695,NA,NA,NA,NA,"diploid",42.9406400113465,-89.1256801509818,37.1033977517703
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-1",NA,"United States of America","Ninemile Creek",NA,NA,NA,NA,47.03561,-114.393,30,3.5,NA,NA,NA,NA,NA,NA,NA,0.4504,NA,NA,NA,NA,"diploid",39.7737875138354,-114.392659724546,47.0358821426371
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-10",NA,"United States of America","Flathead River",NA,NA,NA,NA,48.16334,-114.197,30,3.125,NA,NA,NA,NA,NA,NA,NA,0.4812,NA,NA,NA,NA,"diploid",11.768056896379,-114.196875612625,48.1634050077471
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-2",NA,"United States of America","Rattlesnake Creek 2000",NA,NA,NA,NA,46.91932,-113.962,51,3.5,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,"diploid",7.04788809005821,-113.962057092282,46.9193699728445
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-3",NA,"United States of America","Rattlesnake Creek 2001",NA,NA,NA,NA,46.91932,-113.962,39,3.375,NA,NA,NA,NA,NA,NA,NA,0.4523,NA,NA,NA,NA,"diploid",7.04788809005821,-113.962057092282,46.9193699728445
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-4",NA,"United States of America","Clark Fork River-Milltown Dam",NA,NA,NA,NA,46.86999,-113.888,20,3.125,NA,NA,NA,NA,NA,NA,NA,0.4368,NA,NA,NA,NA,"diploid",29.653815728122,-113.888380053873,46.8699383130796
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-5",NA,"United States of America","Rock Creek",NA,NA,NA,NA,46.70161,-113.673,42,3.375,NA,NA,NA,NA,NA,NA,NA,0.4608,NA,NA,NA,NA,"diploid",44.8114083042879,-113.673234831179,46.7012396049849
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-6",NA,"United States of America","Bitterroot",NA,NA,NA,NA,46.24374,-114.181,36,3.75,NA,NA,NA,NA,NA,NA,NA,0.4469,NA,NA,NA,NA,"diploid",12.3987606374356,-114.180943322989,46.2436354243829
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-7",NA,"United States of America","W.F. Bitterroot River",NA,NA,NA,NA,45.88523,-114.19,41,3.375,NA,NA,NA,NA,NA,NA,NA,0.4367,NA,NA,NA,NA,"diploid",17.4937831470281,-114.18977487728,45.8852300110999
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-8",NA,"United States of America","E.F. Bitterroot River",NA,NA,NA,NA,45.85696,-113.91,43,3.25,NA,NA,NA,NA,NA,NA,NA,0.4843,NA,NA,NA,NA,"diploid",17.4934971937682,-113.90998679474,45.8568027247402
"VarVer","NA","PRWI","PRWI-2","Prosopium williamsoni","Fishes","10.1111/j.1365-294x.2004.02365.x",NA,"Prosopium williamsoni","SSR",11,8,2351530,"Prosopium williamsoni (Girard; 1856)","Prosopium","Salmonidae","Salmoniformes",NA,"Chordata","https://eol.org/pages/215645","Mountain Whitefish","Temperate Conifer Forests","freshwater;  benthopelagic temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.j2ds68","PRWI","PRWI-2-9",NA,"United States of America","N.F. Blackfoot River",NA,NA,NA,NA,46.94241,-113.122,50,4,NA,NA,NA,NA,NA,NA,NA,0.4501,NA,NA,NA,NA,"diploid",45.3284854250631,-113.121523810479,46.9426538669223
"MacroPopGen","NA","RHCA","RHCA-1","Rhinichthys cataractae","Fishes","10.1111/bij.12657",NA,"Rhinichthys cataractae","SSR",12,10,2359811,"Rhinichthys cataractae (Valenciennes; 1842)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/216467","Longnose Dace","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.xxmsjd","RHCA","RHCA-1-11",NA,"United States of America","Porter Creek",NA,NA,NA,NA,46.9465,-123.2954,5,3.94,NA,NA,NA,NA,NA,NA,0.78,0.68,NA,NA,NA,NA,"diploid",18.734409598382,-123.295155008949,46.9465000002451
"MacroPopGen","NA","RHCA","RHCA-1","Rhinichthys cataractae","Fishes","10.1111/bij.12657",NA,"Rhinichthys cataractae","SSR",12,10,2359811,"Rhinichthys cataractae (Valenciennes; 1842)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/216467","Longnose Dace","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.xxmsjd","RHCA","RHCA-1-12",NA,"United States of America","West Fork Satsop River",NA,NA,NA,NA,47.0598,-123.541,25,4.27,NA,NA,NA,NA,NA,NA,0.81,0.83,NA,NA,NA,NA,"diploid",7.59783650466751,-123.541036204452,47.0597360315516
"MacroPopGen","NA","RHOS","RHOS-1","Rhinichthys osculus","Fishes","10.1016/j.ympev.2014.04.027",NA,"Rhinichthys osculus","SSR",6,8,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-1-2",NA,"United States of America","Foskett Spring",NA,NA,NA,NA,42.088795,-119.891416,41,9.625,NA,NA,NA,NA,NA,NA,0.787,0.752,NA,NA,NA,NA,"diploid",498.155437222021,-119.894608932381,42.0850088976024
"MacroPopGen","NA","RHOS","RHOS-1","Rhinichthys osculus","Fishes","10.1016/j.ympev.2014.04.027",NA,"Rhinichthys osculus","SSR",6,8,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-1-3",NA,"United States of America","Malheur",NA,NA,NA,NA,43.707017,-119.745159,40,13.75,NA,NA,NA,NA,NA,NA,0.721,0.761,NA,NA,NA,NA,"diploid",36.26943416433,-119.74470848671,43.7069915262526
"MacroPopGen","NA","RHOS","RHOS-1","Rhinichthys osculus","Fishes","10.1016/j.ympev.2014.04.027",NA,"Rhinichthys osculus","SSR",6,8,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-1-6",NA,"United States of America","Warner",NA,NA,NA,NA,42.144951,-120.078872,62,12.375,NA,NA,NA,NA,NA,NA,0.737,0.761,NA,NA,NA,NA,"diploid",1.91449830085029,-120.07889305575,42.1449583583544
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-1",NA,"United States of America","Brizzolari creek",NA,NA,NA,NA,35.28906,-120.666533,3,NA,NA,NA,NA,NA,NA,NA,0.333,0.6,NA,NA,NA,NA,"diploid",0.212196240944086,-120.666530652605,35.2890598679015
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-10",NA,"United States of America","Manzana creek",NA,NA,NA,NA,34.765665,-119.925565,4,NA,NA,NA,NA,NA,NA,NA,0.403,0.6,NA,NA,NA,NA,"diploid",10.016902579958,-119.925610483978,34.7657465856466
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-11",NA,"United States of America","Marvin's marsh",NA,NA,NA,NA,37.588163,-118.707689,3,NA,NA,NA,NA,NA,NA,NA,0.667,0.766,NA,NA,NA,NA,"diploid",22.1895676198194,-118.707628966581,37.5879706311013
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-12",NA,"United States of America","Mill creek",NA,NA,NA,NA,34.083097,-117.110611,5,NA,NA,NA,NA,NA,NA,NA,0.74,0.63,NA,NA,NA,NA,"diploid",59.0204889355945,-117.110219036219,34.0835161190428
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-13",NA,"United States of America","North fork san gabriel river",NA,NA,NA,NA,34.268915,-117.845603,2,NA,NA,NA,NA,NA,NA,NA,1,0.64,NA,NA,NA,NA,"diploid",10.3188803512246,-117.845713607881,34.2688963949265
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-14",NA,"United States of America","Pine creek",NA,NA,NA,NA,37.35731,-118.703306,3,NA,NA,NA,NA,NA,NA,NA,0.667,0.766,NA,NA,NA,NA,"diploid",16.027962539329,-118.703402555736,37.3574314126075
"MacroPopGen","NA","RHOS","RHOS-2","Rhinichthys osculus","Fishes","10.1007/s10592-005-9034-4",NA,"Rhinichthys osculus","SSR",16,7,2359791,"Rhinichthys osculus (Girard; 1856)","Rhinichthys","Cyprinidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/223091","Speckled Dace","Deserts & Xeric Shrublands","freshwater;  demersal;   temperate;","Freshwater","Freshwater","doi.org/10.15468/dl.eeun3c","RHOS","RHOS-2-15",NA,"United States of America","Plunge creek",NA,NA,NA,NA,34.093749,-117.212293,21,NA,NA,NA,NA,NA,NA,NA,0.67,0.83,NA,NA,NA,NA,"diploid",52.8852102157087,-117.212146093562,34.0942065873805
