Data_source,Contributor_GenDivRange,Spec_id.x,Study_id,Spec_Latin_GenDivRange,Life_form,DOI_study,DOI_data,Spec_Latin_publication,Marker_type,N_pops,N_loci,GBIF_id,Spec_Latin_GBIF,Genus_GBIF,Family_GBIF,Order_GBIF,Class_GBIF,Phylum_GBIF,EOL_id,Spec_common_EOL,BIOME,Habitat_fishbase,Habitat_breeding,Habitat_adulthood,GBIF_doi,Spec_id.y,Pop_id,Spec_Latin_sub,Geog_1,Geog_2,Geog_3,Geog_4,Geog_5,Geog_6,N,A,A_mean,A_tot,A_eff,A_private,N_genot,Ar,Ho,He,GD_Nei,D_clonal,F_is,F_is_sig,Ploidy,min_dist_to_flowline,snapped_lon,snapped_lat,stream_order,catch_area,slope,AREA,PERIMETER,ICE18K_,ICE18K_ID,SYMB,WSA9,WSA9_NAME,Ice,Tectonic,SeaLevel,elev,relief,Topography,SeaShort,History,Spec_Latin_clean,AREAKM2.x,PATCHES.x,FECUNDITY.x,LONGEVITY.x,MAXTL.x,AREAKM2.y,PATCHES.y,FECUNDITY.y,LONGEVITY.y,MAXTL.y
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-56,NA,United States of America,San Francisquito Creek-Los Trancos Creek,NA,NA,NA,NA,24,6.529,NA,NA,NA,NA,NA,NA,0.651,0.622,NA,NA,NA,NA,diploid,78.84222051391467,-122.19386203481834,37.4067998377682,2,1.9044,0.01554496,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,87,148,Lowland,,Active Unglaciated Lowland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-57,NA,United States of America,Santa Maria River-Sisquoc River,NA,NA,NA,NA,47,6.278,NA,NA,NA,NA,NA,NA,0.628,0.627,NA,NA,NA,NA,diploid,12.256256914406157,-120.28880352538242,34.87707674559753,5,1.098,0.00384946,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,148,72,Lowland,,Active Unglaciated Lowland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-58,NA,United States of America,Santa Ynez River-Salsipuedes Creek,NA,NA,NA,NA,47,6.5,NA,NA,NA,NA,NA,NA,0.57,0.611,NA,NA,NA,NA,diploid,271.44976670603546,-120.38973820618831,34.62041670667232,5,8.0982,0.00192814,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,114,230,Lowland,,Active Unglaciated Lowland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-59,NA,United States of America,Snake River-Barnes Creek,NA,NA,NA,NA,20,4.154,NA,NA,NA,NA,NA,NA,0.368,0.417,NA,NA,NA,NA,diploid,158.98247917530253,-110.73988880226716,43.31655521043559,2,2.6091,0.03635674,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2022,415,Highland,,Active Unglaciated Highland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-6,NA,United States of America,Gila River-Main Diamond Creek,NA,NA,NA,NA,5,1.692,NA,NA,NA,NA,NA,NA,0.192,0.202,NA,NA,NA,NA,diploid,18.18932410185233,-113.37147372980931,35.7653535560669,5,1.2222,0.03143273,NA,NA,NA,NA,NA,XER,Xeric,Unglaciated,Active,Unflooded,701,457,Highland,,Active Unglaciated Highland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-60,NA,United States of America,Sweetwater River,NA,NA,NA,NA,37,5.357,NA,NA,NA,NA,NA,NA,0.583,0.604,NA,NA,NA,NA,diploid,218.08933420850468,-116.57199230532233,32.918968081642234,2,0.7335,0.07357962,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1357,222,Highland,,Active Unglaciated Highland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-61,NA,United States of America,Ventura Creek-North Fork Matilija Creek,NA,NA,NA,NA,47,5.722,NA,NA,NA,NA,NA,NA,0.618,0.622,NA,NA,NA,NA,diploid,82.81066940264714,-119.38407476752434,34.50673801997405,3,1.9854,0.04814413,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,763,430,Highland,,Active Unglaciated Highland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-62,NA,United States of America,Waddell Creek,NA,NA,NA,NA,31,7.222,NA,NA,NA,NA,NA,NA,0.622,0.634,NA,NA,NA,NA,diploid,154.10030413598534,-122.26848670572367,37.11672617571161,4,4.3983,0.00496133,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,172,344,Lowland,,Active Unglaciated Lowland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-63,NA,United States of America,West Fork Black River,NA,NA,NA,NA,5,2.429,NA,NA,NA,NA,NA,NA,0.452,0.464,NA,NA,NA,NA,diploid,263.13346821036583,-109.46737913980805,33.880951735908305,3,4.9194,0.01823388,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2749,177,Highland,,Active Unglaciated Highland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-7,NA,United States of America,Gualala River-Fuller Creek,NA,NA,NA,NA,29,8.471,NA,NA,NA,NA,NA,NA,0.681,0.677,NA,NA,NA,NA,diploid,129.59368864817836,-123.32750184615082,38.69806382236999,2,1.2222,0.0080375,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,233,365,Lowland,,Active Unglaciated Lowland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-8,NA,United States of America,Klamath River-Blue Creek,NA,NA,NA,NA,32,11.556,NA,NA,NA,NA,NA,NA,0.736,0.749,NA,NA,NA,NA,diploid,283.37396672482424,-123.9076648477833,41.444210964491084,4,13.941,0.00766871,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,268,563,Highland,,Active Unglaciated Highland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacroPopGen,NA,ONAP,ONAP-1,Oncorhynchus apache,Fishes,10.1371/journal.pone.0141775,NA,Oncorhynchus apache,SSR,63,18,5204012,Oncorhynchus apache (Miller; 1972),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/213574,Apache Trout,Temperate Conifer Forests,freshwater;  demersal temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.h9ybqx,ONAP,ONAP-1-9,NA,United States of America,Maple Creek,NA,NA,NA,NA,47,7.471,NA,NA,NA,NA,NA,NA,0.537,0.62,NA,NA,NA,NA,diploid,30.347395495250613,-123.88711931388302,40.76418145988901,2,1.2996,0.01249711,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,204,272,Lowland,,Active Unglaciated Lowland ,oncorhynchus apache,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-10,NA,United States of America,FRJ,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0.5558,0.52,NA,NA,NA,NA,diploid,195.87641782299582,-105.40804345749605,36.27080013616397,1,6.4134,0.06591725,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3077,435,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-13,NA,United States of America,JIC,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,0.2842,0.3058,NA,NA,NA,NA,diploid,63.57148564907185,-105.60932067315697,36.079829228972734,2,8.5086,0.03551386,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2933,480,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-14,NA,United States of America,LUE,NA,NA,NA,NA,NA,1.833,NA,NA,NA,NA,NA,NA,0.3067,0.295,NA,NA,NA,NA,diploid,263.93231316973464,-105.36289148704165,36.21948588534947,1,13.8852,0.07621524,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2949,358,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-15,NA,United States of America,LUW,NA,NA,NA,NA,NA,2.667,NA,NA,NA,NA,NA,NA,0.35,0.395,NA,NA,NA,NA,diploid,338.7197577705195,-105.35282806697529,36.22202162046454,2,6.2424,0.05405769,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2949,388,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-16,NA,United States of America,MCC,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,0.335,0.31,NA,NA,NA,NA,diploid,179.34254092015783,-105.13193850072768,36.78952831922939,2,5.3415,0.02872536,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2506,130,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-17,NA,United States of America,MCH,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,0.3675,0.3775,NA,NA,NA,NA,diploid,426.31087695162563,-105.72546214810187,35.69113126595421,2,13.5747,0.04226657,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2526,431,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-18,NA,United States of America,MOR,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,0.2042,0.2242,NA,NA,NA,NA,diploid,420.9639833719917,-105.5144380541759,35.91874751202002,1,16.4385,0.05991849,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3412,403,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-19,NA,United States of America,MPH,NA,NA,NA,NA,NA,2.167,NA,NA,NA,NA,NA,NA,0.3433,0.3458,NA,NA,NA,NA,diploid,313.1460770593508,-105.4110382781197,35.93267077856097,1,10.8702,0.06449641,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2505,322,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-2,NA,United States of America,BIT,NA,NA,NA,NA,NA,3.667,NA,NA,NA,NA,NA,NA,0.45,0.4783,NA,NA,NA,NA,diploid,145.5201305974317,-105.34161063295207,36.73973624349189,1,20.6838,0.04369173,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3185,369,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-20,NA,United States of America,MTR,NA,NA,NA,NA,NA,2.083,NA,NA,NA,NA,NA,NA,0.3725,0.3642,NA,NA,NA,NA,diploid,92.3676376464939,-105.52911481313257,35.90042468260081,1,4.3551,0.10065034,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3350,407,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-21,NA,United States of America,NAN,NA,NA,NA,NA,NA,3.833,NA,NA,NA,NA,NA,NA,0.3608,0.4317,NA,NA,NA,NA,diploid,374.69830563236593,-105.71599778548672,40.25854630350619,1,1.2294,0.24114242,15700000000,912138.18,145,324,ICE,WMT,Western Mountains,Glaciated,Active,Unflooded,3349,798,Highland,,Active Glaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-24,NA,United States of America,PAL1,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,0.4217,0.4208,NA,NA,NA,NA,diploid,35.11597313617445,-105.44990467263729,36.259695768486445,2,7.7193,0.0518166,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3059,473,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-25,NA,United States of America,PAL2,NA,NA,NA,NA,NA,2.917,NA,NA,NA,NA,NA,NA,0.4642,0.4967,NA,NA,NA,NA,diploid,35.11597313617445,-105.44990467263729,36.259695768486445,2,7.7193,0.0518166,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3059,473,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-26,NA,United States of America,PIE,NA,NA,NA,NA,NA,3.833,NA,NA,NA,NA,NA,NA,0.3742,0.4542,NA,NA,NA,NA,diploid,223.40975213545093,-107.0508043668476,37.53189187617846,1,21.4353,0.05525111,8300000000,572983.68,146,325,ICE,WMT,Western Mountains,Glaciated,Active,Unflooded,3404,541,Highland,,Active Glaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-27,NA,United States of America,PLC,NA,NA,NA,NA,NA,2.583,NA,NA,NA,NA,NA,NA,0.4667,0.4175,NA,NA,NA,NA,diploid,173.97451653956136,-105.46065869187403,36.141462210503,2,1.5993,0.02454952,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2951,320,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-28,NA,United States of America,PVA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,0.0967,0.0975,NA,NA,NA,NA,diploid,188.80361771782847,-106.4380219664536,36.059403162689186,2,0.4545,0.05472058,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,2895,396,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
VarVer,NA,ONCL,ONCL-1,Oncorhynchus clarkii,Fishes,10.1007/s10592-008-9652-8,NA,Oncorhynchus clarkii,SSR,43,12,5711980,Oncorhynchus clarkii (Richardson; 1836),Oncorhynchus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/212910,Cutthroat Trout,Temperate Conifer Forests,marine; freshwater; brackish;  demersal; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.mtdc43,ONCL,ONCL-1-29,NA,United States of America,PWD1,NA,NA,NA,NA,NA,4.167,NA,NA,NA,NA,NA,NA,0.5775,0.5508,NA,NA,NA,NA,diploid,281.71395623399053,-105.28174934927978,36.867897466320706,1,11.3265,0.08269501,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,3015,287,Highland,,Active Unglaciated Highland ,oncorhynchus clarkii,2199514,4,2700,5,99,2199514,4,2700,5,99
