"study_code","fst","lon1","lat1","lon2","lat2","site_id1","site_id2","distance_km"
"SAFO-9",0.444988347049523,-82.65665,36.09476,-82.10446,36.19179,101,1,50.8008652791669
"SAFO-9",0.27852092853182,-82.65339,36.10322,-82.10446,36.19179,102,1,50.3189765059484
"SAFO-9",0.399253958866151,-82.64642,36.10136,-82.10446,36.19179,103,1,49.7467891286211
"SAFO-9",0.269798867424526,-82.42665,36.09076,-82.10446,36.19179,104,1,31.0710024552475
"SAFO-9",0.541831189924799,-82.41823,36.107,-82.10446,36.19179,105,1,29.741752995025
"SAFO-9",0.396498263985592,-82.04382,36.22619,-82.10446,36.19179,106,1,6.65812778703351
"SAFO-9",0.377599188614078,-81.71624,36.55005,-82.10446,36.19179,107,1,52.9281148253846
"SAFO-9",0.430639584565669,-81.69987,36.57484,-82.10446,36.19179,108,1,55.9728806491083
"SAFO-9",0.286850524662929,-82.09356,36.12929,-82.21049,36.17373,3,2,11.61641450428
"SAFO-9",0.156315184950632,-82.04641,36.13995,-82.21049,36.17373,4,2,15.2193614934397
"SAFO-9",0.330760443821312,-81.97623,36.4715,-82.21049,36.17373,5,2,39.2454950038329
"SAFO-9",0.365455261693825,-81.65772,36.61068,-82.21049,36.17373,6,2,69.4223878579965
"SAFO-9",0.626225562302059,-83.02765,35.80358,-82.21049,36.17373,7,2,84.3518717514818
"SAFO-9",0.402373742071202,-82.1020676,36.1481741,-82.21049,36.17373,8,2,10.151268366573
"SAFO-9",0.493354021511481,-84.13839,35.27136,-82.21049,36.17373,9,2,201.110614204968
"SAFO-9",0.270330765676543,-84.13883,35.27077,-82.21049,36.17373,10,2,201.178423601861
"SAFO-9",0.504167293930366,-81.75301,36.47009,-82.21049,36.17373,11,2,52.6493667676534
"SAFO-9",0.445321300545637,-82.03939,36.22432,-82.21049,36.17373,12,2,16.3694131423688
"SAFO-9",0.418923337767388,-81.97535,36.47862,-82.21049,36.17373,13,2,39.9582829143236
"SAFO-9",0.45987442470764,-81.97776,36.46861,-82.21049,36.17373,14,2,38.9005530462187
"SAFO-9",0.439485042456606,-81.97548,36.48027,-82.21049,36.17373,15,2,40.1081680427046
"SAFO-9",0.560751609140273,-82.07703,36.43865,-82.21049,36.17373,16,2,31.8283611417159
"SAFO-9",0.535029437923426,-81.68075,36.61062,-82.21049,36.17373,17,2,67.9605627966337
"SAFO-9",0.554516497074183,-81.6842,36.60794,-82.21049,36.17373,18,2,67.5317014345108
"SAFO-9",0.449952041576981,-84.06616,35.35711,-82.21049,36.17373,19,2,190.675051236014
"SAFO-9",0.538164685037817,-84.08841,35.31263,-82.21049,36.17373,20,2,194.872743646054
"SAFO-9",0.445501969125537,-82.25484,36.15739,-82.21049,36.17373,21,2,4.38117173951292
"SAFO-9",0.318856133068173,-84.15451,35.28567,-82.21049,36.17373,22,2,201.574344999537
"SAFO-9",0.526756904731633,-84.06326,35.33046,-82.21049,36.17373,23,2,191.902885246504
"SAFO-9",0.526390249108131,-84.06039,35.31993,-82.21049,36.17373,24,2,192.263118039153
"SAFO-9",0.38402730584411,-84.06977,35.26967,-82.21049,36.17373,25,2,195.86108328709
"SAFO-9",0.445633527662759,-82.11887,36.14285,-82.21049,36.17373,26,2,8.92334539757145
"SAFO-9",0.470555657807356,-82.11659,36.13248,-82.21049,36.17373,27,2,9.60840877623925
"SAFO-9",0.274309350489765,-82.11473,36.1352,-82.21049,36.17373,28,2,9.61664849980355
"SAFO-9",0.555939476864341,-82.33594,36.13409,-82.21049,36.17373,29,2,12.108545045601
"SAFO-9",0.50654388353528,-81.90506,36.55461,-82.21049,36.17373,30,2,50.471001175654
"SAFO-9",0.385187474450359,-82.09474,36.12972,-82.21049,36.17373,31,2,11.5000371853874
"SAFO-9",0.411434067947845,-82.05173,36.22549,-82.21049,36.17373,32,2,15.3815181170607
"SAFO-9",0.271634727846546,-82.17293,36.16176,-82.21049,36.17373,33,2,3.62891170557596
"SAFO-9",0.439507751183834,-81.90466,36.56265,-82.21049,36.17373,34,2,51.2435884790973
"SAFO-9",0.46716924170468,-81.96416,36.54832,-82.21049,36.17373,35,2,47.1852176238738
"SAFO-9",0.502403377334481,-82.09393,36.12262,-82.21049,36.17373,36,2,11.9226711996004
"SAFO-9",0.326692984087717,-82.17514,36.16359,-82.21049,36.17373,37,2,3.37135697774917
"SAFO-9",0.311648806323051,-82.17506,36.16372,-82.21049,36.17373,38,2,3.37332172601136
"SAFO-9",0.395770418684349,-82.08698,36.2477,-82.21049,36.17373,39,2,13.8154980615982
"SAFO-9",0.401555973189656,-82.26069,36.14808,-82.21049,36.17373,40,2,5.33936040535259
"SAFO-9",0.408278163664771,-82.18287,36.17002,-82.21049,36.17373,41,2,2.51613274511408
"SAFO-9",0.382985434263142,-82.08323,36.24119,-82.21049,36.17373,42,2,13.6768338524901
"SAFO-9",0.359336593911125,-82.14892,36.16695,-82.21049,36.17373,43,2,5.58419298623981
"SAFO-9",0.430191450258883,-82.06922,36.23098,-82.21049,36.17373,44,2,14.2003760936232
"SAFO-9",0.424367457228043,-82.087,36.2492,-82.21049,36.17373,45,2,13.9141500459483
